id,path,canonical,transcript
DNK_7_NU_S0048_170,audio_data/train/DNK_7_NU_S0048_170.wav,k ɔ-1 nz m o-5 tz k ə-0 uz n ɨə-2 k ə-5 uz t͡ɕ aː-3 l əː-1 iz z u-4 pz t əː-4 n o-4 tz,k ɔ-1 nz m o-5 tz k ə-0 uz n ɨə-2 k ə-5 uz t͡ɕ aː-3 l əː-1 iz z u-4 pz t əː-4 n o-4 tz
TTD_7_NAM_S0001_35,audio_data/train/TTD_7_NAM_S0001_35.wav,ɗ e-0 mz aː-0 ɗ aː-1 nz k ɔ-0 nz ɓ ɛ-4 t i-4 l i-4 uz z i-4 uz t͡ɕ a-5 iz s a-0 uz,ɗ e-0 mz aː-0 ɗ aː-1 nz k ɔ-0 nz ɓ ɛ-4 t i-4 l i-4 uz z i-4 uz t͡ɕ a-5 iz s a-0 uz
NMA_7_NU_S0002_190,audio_data/train/NMA_7_NU_S0002_190.wav,v ɨə-1 nz s a-0 uz ɣ aː-1 ɓ əː-4 iz z u-0 nz l e-0 nz,v ɨə-1 nz s a-0 uz ɣ aː-1 m əː-4 iz z u-0 nz l e-0 nz
PC_7_NAM_S0004_41,audio_data/train/PC_7_NAM_S0004_41.wav,v i-1 s aː-0 uz ɓ aː-5 nz l aː-5 iz tʰ i-4 k̟z l w aː-1 iz t͡ɕ i-0 mz k o-0 ŋmz,v i-1 s aː-0 uz ɓ aː-5 nz l aː-5 iz tʰ i-4 k̟z l w aː-1 iz t͡ɕ i-0 mz k o-0 ŋmz
DNK_7_NU_S0048_4,audio_data/train/DNK_7_NU_S0048_4.wav,h o-0 mz n a-0 iz v e-1 m əː-3 h o-5 iz,h o-0 mz n a-0 iz v e-1 m əː-3 h o-5 iz
GQM_Nam_6_S0006_120,audio_data/train/GQM_Nam_6_S0006_120.wav,s aː-4 ŋz s aː-4 ŋz m ɛ-5 z ə-2 nz t͡ɕ u-4 ɗ i-0 k iə-4 mz a-0 nz,s aː-4 ŋz s aː-4 ŋz m ɛ-5 z ə-2 nz t͡ɕ u-4 ɗ i-0 k iə-4 mz a-0 nz
TPA_Nu_6_S0009_202,audio_data/train/TPA_Nu_6_S0009_202.wav,v aː-1 uz ɗ e-4 nz n əː-0 iz e-4 k̟z ɲ a-3 iz t ɔ-4 tz l e-0 nz z ɨə-1 ŋz,v aː-1 uz ɗ e-4 nz n əː-0 iz e-4 k̟z ɲ a-3 iz t ɔ-4 tz l e-0 nz z ɨə-1 ŋz
TTT_Nu_6_S00049_40,audio_data/train/TTT_Nu_6_S00049_40.wav,i-0 ə-0 iz t əː-4 k ɔ-4 l aː-1,i-0 ə-0 iz t əː-4 k ɔ-4 l aː-1
LXT_Nam_6_S0008_87,audio_data/train/LXT_Nam_6_S0008_87.wav,ɗ ɨə-5 kz,ɗ ɨə-5 kz
TPA_Nu_6_S0009_131,audio_data/train/TPA_Nu_6_S0009_131.wav,o-0 iz tʰ e-4 h aː-3 s ɔ-4 kpz t͡ɕ i-5 ɓ w o-1 nz k w aː-4,o-0 iz tʰ e-4 h aː-3 s ɔ-4 kpz t͡ɕ i-5 ɓ w o-1 nz k w aː-4
NNM_Nu_6_S00045_20,audio_data/train/NNM_Nu_6_S00045_20.wav,k aː-3 mz əː-0 nz ɓ aː-5 nz,k aː-3 mz əː-0 nz ɓ aː-5 nz
GQM_Nam_6_S0006_10,audio_data/train/GQM_Nam_6_S0006_10.wav,k ɔ-0 nz tʰ u-4 ɗ ɔ-4 z ə-4 tz h iə-1 nz,k ɔ-0 nz tʰ u-4 ɗ ɔ-4 z ə-4 tz h iə-1 nz
CNBA_Nu_6_S0003_26,audio_data/train/CNBA_Nu_6_S0003_26.wav,k o-0 ŋmz t͡ɕ uə-4 ɗ eaː-1 ŋ̟z z aː-0 m əː-3 k ɨə-3,k o-0 ŋmz t͡ɕ uə-4 ɗ eaː-1 ŋ̟z z aː-0 m əː-3 k ɨə-3
HYT_Nu_6_S0005_84,audio_data/train/HYT_Nu_6_S0005_84.wav,ɲ əː-1 tʰ e-4 n aː-1 ŋz l ɨə-4 tz t͡ɕ e-0 nz ɓ iə-3 nz z ə-4 tz ɲ ɛ-5 ɲ aː-1 ŋz,ɲ əː-1 tʰ e-4 n aː-1 ŋz l ɨə-4 kz t͡ɕ e-0 nz ɓ iə-3 nz z ə-4 tz ɲ ɛ-5 ɲ aː-1 ŋz
PTT_7_NU_S0041_36,audio_data/train/PTT_7_NU_S0041_36.wav,m o-2 iz n aː-1 ŋz v iə-0 nz t ɨə-5 ŋz t͡ɕ ɨ-0 ŋz t͡ɕ ɔ-0 m uə-1 n aː-1 uz,m o-2 iz n aː-1 ŋz v iə-0 nz t ɨə-5 ŋz t͡ɕ ɨ-0 ŋz t͡ɕ ɔ-0 m uə-1 n aː-1 uz
THA_Nu_6_S00042_102,audio_data/train/THA_Nu_6_S00042_102.wav,m i-0 m aː-1 l aː-1 s ɨ-0 t ɨ-3 aː-0,m i-0 m aː-1 l aː-1 s ɨ-0 t ɨ-3 aː-0
THA_Nu_6_S00042_227,audio_data/train/THA_Nu_6_S00042_227.wav,t əː-4 ɗ o-4 ɓ aː-5 nz t iə-4 ŋz n aː-1 uz k ɔ-4 v ə-1 nz ə-0 iz,t əː-4 ɗ o-4 ɓ aː-5 nz t iə-4 ŋz n aː-1 uz k ɔ-4 v ə-1 nz ə-0 iz
HYT_Nu_6_S0005_59,audio_data/train/HYT_Nu_6_S0005_59.wav,z aː-0 ɓ iə-3 nz tʰ u-4 v i-5 tʰ ə-5 tz,z aː-0 ɓ iə-3 nz tʰ u-4 v i-5 tʰ ə-5 tz
NTN_7_NU_S0042_59,audio_data/train/NTN_7_NU_S0042_59.wav,ə-4 mz t͡ɕ aː-0 ŋz v əː-3 tʰ əː-0 mz tʰ ɔ-0,ə-4 mz t͡ɕ aː-0 ŋz v əː-3 tʰ əː-0 mz tʰ ɔ-0
DNK_7_NU_S0048_190,audio_data/train/DNK_7_NU_S0048_190.wav,k ɔ-0 nz t͡ɕ i-0 mz ɓ i-5 k ə-1 mz t u-1 h ɔ-5 ŋmz x o-0 ɓ ɔ-3 ŋmz v i-1 x aː-4 tz,k ɔ-0 nz t͡ɕ i-0 mz ɓ i-5 k ə-1 mz t u-1 h ɔ-5 ŋmz x o-0 ɓ ɔ-3 ŋmz v i-1 x aː-4 tz
NNM_Nu_6_S00045_106,audio_data/train/NNM_Nu_6_S00045_106.wav,eaː-0 ŋ̟z f aː-3 iz k e-0 uz h aː-0 h aː-0,eaː-0 ŋ̟z f aː-3 iz k e-0 uz h aː-0 h aː-0
PTL_7_NU_S0008_127,audio_data/train/PTL_7_NU_S0008_127.wav,n ɔ-4 s ɛ-2 x iə-4 nz k aː-4 kz ɗ o-1 v ə-5 tz ɓ a-1 ŋz n ɔ-4 s ɛ-2 x iə-4 nz k aː-4 kz ɗ o-1 v ə-5 tz ɓ a-1 ŋz tʰ w i-3 t i-0 ŋ̟z ɓ i-5 v əː-2 ɗ ə-4 iz,n ɔ-4 s ɛ-2 x iə-4 nz k aː-4 kz ɗ o-1 v ə-5 tz ɓ a-1 ŋz n ɔ-4 s ɛ-2 x iə-4 nz k aː-4 kz ɗ o-1 v ə-5 tz ɓ a-1 ŋz tʰ w i-3 t i-0 ŋ̟z ɓ i-5 v əː-2 ɗ ə-4 iz
DNK_7_NU_S0048_220,audio_data/train/DNK_7_NU_S0048_220.wav,ɓ e-0 x o-0 ŋmz t əː-4 x o-0 ŋmz ɓ a-4 tz t͡ɕ i-0 mz ɗ ə-0 uz t o-5 iz ŋ iə-5 pz n ɔ-4,ɓ e-0 x o-0 ŋmz t əː-4 x o-0 ŋmz ɓ a-4 tz t͡ɕ i-0 mz ɗ ə-0 uz t o-5 iz ŋ iə-5 pz n ɔ-4
TPA_Nu_6_S0009_110,audio_data/train/TPA_Nu_6_S0009_110.wav,tʰ e-4 z o-1 iz l ə-1 nz tʰ e-4 z o-1 iz l ə-1 nz l ɨə-5 tz k aː-4 kz k ɔ-0 nz ɗ i-0 l ə-4 iz t͡ɕ o-1 ŋmz,tʰ e-4 z o-1 iz l ə-1 nz tʰ e-4 z o-1 iz l ə-1 nz l ɨə-5 tz k aː-4 kz k ɔ-0 nz ɗ i-0 l ə-4 iz t͡ɕ o-1 ŋmz
THA_Nu_6_S00042_7,audio_data/train/THA_Nu_6_S00042_7.wav,k w aː-5 l aː-0 k w aː-1 k w aː-1 ɓ ɛ-4 s əː-5 ɣ i-1,k w aː-5 l aː-0 k w aː-1 k w aː-1 ɓ ɛ-4 s əː-5 ɣ i-1
THA_7_NU_S0043_119,audio_data/train/THA_7_NU_S0043_119.wav,ɓ e-0 k ɔ-4 v i-1 tʰ ə-1 iz ɗ aː-2 h ɨə-4 ŋz s w i-0 ŋ i-2 k uə-3 h ɔ-5 kpz s i-0 ŋ̟z v aː-1 v iə-5 kz k ɨ-4 uz k ə-0 iz h w aː-0,ɓ e-0 k ɔ-4 v i-1 tʰ ə-1 iz ɗ aː-2 h ɨə-4 ŋz s w i-0 ŋ i-2 k uə-3 h ɔ-5 kpz s i-0 ŋ̟z v aː-1 v iə-5 kz k ɨ-4 uz k ə-0 iz h w aː-0
NTN_7_NU_S0042_1,audio_data/train/NTN_7_NU_S0042_1.wav,n a-0 mz ŋ w aː-4 iz z əː-1 z aː-0 t͡ɕ əː-0 iz,n a-0 mz ŋ w aː-4 iz z əː-1 z aː-0 t͡ɕ əː-0 iz
NHM_7_NU_S0006_6,audio_data/train/NHM_7_NU_S0006_6.wav,m o-5 tz h o-0 mz tʰ ə-1 nz z ɔ-4 ɣ a-5 pz m o-5 tz ŋ ɨə-1 iz t e-0 nz l aː-1 m eaː-5 ŋ̟z,m o-5 tz h o-0 mz tʰ ə-1 nz z ɔ-4 ɣ a-5 pz m o-5 tz ŋ ɨə-1 iz t e-0 nz l aː-1 m eaː-5 ŋ̟z
PC_7_NAM_S0004_47,audio_data/train/PC_7_NAM_S0004_47.wav,v ə-5 iz ɲ aː-1 ɓ aː-5 nz k ɔ-4 n w o-0 iz l w aː-1 iz t͡ɕ i-0 mz n aː-1 uz x o-0 ŋmz ɲ aː-1 t əː-4 t͡ɕ aː-3 n w o-0 iz k ɔ-0 nz n aː-1 uz k aː-3,v ə-5 iz ɲ aː-1 ɓ aː-5 nz k ɔ-4 n w o-0 iz l w aː-1 iz t͡ɕ i-0 mz n aː-1 uz x o-0 ŋmz ɲ aː-1 t əː-4 t͡ɕ aː-3 n w o-0 iz k ɔ-0 nz n aː-1 uz k aː-3
PC_7_NAM_S0004_108,audio_data/train/PC_7_NAM_S0004_108.wav,t͡ɕ o-0 ŋmz m a-1 uz h o-1 ŋmz ɗ ə-5 mz z ə-4 tz t͡ɕ o-0 ŋmz z ə-4 tz ɗ ɛ-5 pz,t͡ɕ o-0 ŋmz m a-1 uz h o-1 ŋmz ɗ ə-5 mz z ə-4 tz t͡ɕ o-0 ŋmz z ə-4 tz ɗ ɛ-5 pz
THA_Nu_6_S00042_142,audio_data/train/THA_Nu_6_S00042_142.wav,z əː-1 t əː-4 s ɛ-2 k e-3 t͡ɕ ɔ-0 k ə-5 uz k ə-0 uz t͡ɕ w iə-5 nz,z əː-1 t əː-4 s ɛ-2 k e-3 t͡ɕ ɔ-0 k ə-5 uz k ə-0 uz t͡ɕ w iə-5 nz
GQM_Nam_6_S0006_64,audio_data/train/GQM_Nam_6_S0006_64.wav,tʰ e-4 ɓ aː-5 nz ɓ aː-5 nz ɗ aː-2 ɲ i-1 nz tʰ ə-4 iz k aː-4 iz ɣ i-1 əː-0 ɓ iə-3 nz t͡ɕ ɨə-0,tʰ e-4 ɓ aː-5 nz ɓ aː-5 nz ɗ aː-2 ɲ i-1 nz tʰ ə-4 iz k aː-4 iz ɣ i-1 əː-0 ɓ iə-3 nz t͡ɕ ɨə-0
THA_7_NU_S0043_142,audio_data/train/THA_7_NU_S0043_142.wav,t͡ɕ ɔ-0 i-0 ɗ u-4 ŋmz,t͡ɕ ɔ-0 i-0 ɗ u-4 ŋmz
PC_7_NAM_S0004_106,audio_data/train/PC_7_NAM_S0004_106.wav,v i-1 s aː-0 uz ɓ aː-5 nz l aː-5 iz tʰ i-4 k̟z l w aː-1 iz h w aː-0 h o-1 ŋmz,v i-1 s aː-0 uz ɓ aː-5 nz l aː-5 iz tʰ i-4 k̟z l w aː-1 iz h w aː-0 h o-1 ŋmz
CNBA_Nu_6_S0003_170,audio_data/train/CNBA_Nu_6_S0003_170.wav,t əː-4 s ɛ-2 ɗ iə-1 nz k aː-4 kz k u-5 mz t ɨ-1 k ɔ-1 nz tʰ iə-4 uz ɲ ɨ-0 s a-0 uz,t əː-4 s ɛ-2 ɗ iə-1 nz k aː-4 kz k u-5 mz t ɨ-1 k ɔ-1 nz tʰ iə-4 uz ɲ ɨ-0 s a-0 uz
NMA_7_NU_S0002_39,audio_data/train/NMA_7_NU_S0002_39.wav,ɗ ɨə-1 ŋz z ɨ-1 ŋz l w aː-5 iz l w aː-5 iz k ə-0 iz ɣ aː-0 iz,ɗ ɨə-1 ŋz z ɨ-1 ŋz l w aː-5 iz l w aː-5 iz k ə-0 iz ɣ aː-0 iz
NDBA_7_NAM_S0010_111,audio_data/train/NDBA_7_NAM_S0010_111.wav,v ə-5 iz l iə-5 uz ŋ aː-1 iz k ɔ-4 tʰ e-3 t͡ɕ ɔ-0 t o-0 iz t͡ɕ ɨ-4 ŋz k iə-4 nz f ɛ-4 pz tʰ w ə-5 tz k aː-0 uz s iə-0 uz k uə-3 ŋ aː-1 iz ɗ ɨə-5 kz x o-0 ŋmz,v ə-5 iz l iə-5 uz ŋ aː-1 iz k ɔ-4 tʰ e-3 t͡ɕ ɔ-0 t o-0 iz t͡ɕ ɨ-4 ŋz k iə-4 nz f ɛ-4 pz tʰ w ə-5 tz k aː-0 uz s iə-0 uz k uə-3 ŋ aː-1 iz ɗ ɨə-5 kz x o-0 ŋmz
THA_Nu_6_S00042_170,audio_data/train/THA_Nu_6_S00042_170.wav,z e-0 m ɛ-5 z a-5 nz l aː-1,z e-0 m ɛ-5 z a-5 nz n aː-1
HYT_Nu_6_S0005_120,audio_data/train/HYT_Nu_6_S0005_120.wav,əː-0 ɓ iə-3 nz l əː-4 nz k ɔ-4 m o-5 tz t͡ɕ u-4 k aː-4 m a-0 ŋz ɲ ɔ-3,əː-0 ɓ iə-3 nz l əː-4 nz k ɔ-4 m o-5 tz t͡ɕ u-4 k aː-4 m a-0 ŋz ɲ ɔ-3
HYT_Nu_6_S0005_20,audio_data/train/HYT_Nu_6_S0005_20.wav,ɗ ɔ-4 l aː-1 k ɛ-3 tʰ u-1 k uə-3 ɲ aː-1 t͡ɕ w o-5 tz,ɗ ɔ-4 l aː-1 k ɛ-3 tʰ u-1 k uə-3 ɲ aː-1 t͡ɕ w o-5 tz
CNBA_Nu_6_S0003_20,audio_data/train/CNBA_Nu_6_S0003_20.wav,k o-0 ŋmz t͡ɕ uə-4 ɲ ə-5 nz z aː-0 t iə-4 ŋz e-4 k̟z,k o-0 ŋmz t͡ɕ uə-4 ɲ ə-5 nz z aː-0 t iə-4 ŋz e-4 k̟z
TTD_7_NAM_S0001_57,audio_data/train/TTD_7_NAM_S0001_57.wav,z o-1 iz k ɔ-1 nz ɲ aː-1 k ə-5 uz tʰ i-1 n w o-0 iz k ɔ-0 nz v ə-5 tz ɣ i-1,z o-1 iz k ɔ-1 nz ɲ aː-1 k ə-5 uz tʰ i-1 n w o-0 iz k ɔ-0 nz v ə-5 tz ɣ i-1
NDBA_7_NAM_S0010_82,audio_data/train/NDBA_7_NAM_S0010_82.wav,m ɛ-1 uz k w a-0 iz t͡ɕ əː-3 l aː-5 iz z ɨ-1 ŋz v aː-1 ɓ a-4 tz tʰ e-0 mz ɗ ɨə-5 kz h aː-0 iz k ɔ-0 nz ɣ aː-1 l o-0 iz t a-5 ŋz ɗ ɨ-4 kz v uə-0 ɓ ɨə-4 kz v aː-1 uz k u-0 ŋmz ɗ iə-5 nz,m ɛ-1 uz k w a-0 iz t͡ɕ əː-3 l aː-5 iz z ɨ-1 ŋz v aː-1 ɓ a-4 tz tʰ e-0 mz ɗ ɨə-5 kz h aː-0 iz k ɔ-0 nz ɣ aː-1 l o-0 iz t a-5 ŋz ɗ ɨ-4 kz v uə-0 ɓ ɨə-4 kz v aː-1 uz k u-0 ŋmz ɗ iə-5 nz
TTD_7_NAM_S0001_143,audio_data/train/TTD_7_NAM_S0001_143.wav,ɗ ə-0 iz z o-1 iz n ɨə-4 kz m ɨə-0 ŋz t͡ɕ ɔ-0 ŋmz,ɗ ə-0 iz z o-1 iz n ɨə-4 kz m ɨə-0 ŋz t͡ɕ ɔ-0 ŋmz
NNM_Nu_6_S00045_69,audio_data/train/NNM_Nu_6_S00045_69.wav,t ɨ-1 ɗ ɔ-4 ɓ aː-0 eaː-0 ŋ̟z ɛ-0 mz l əː-5 nz s o-4 ŋmz v w i-0 v ɛ-3 v aː-1 h w aː-1 ɓ i-1 ŋ̟z,t ɨ-1 ɗ ɔ-4 ɓ aː-0 eaː-0 ŋ̟z ɛ-0 mz l əː-5 nz s o-4 ŋmz v w i-0 v ɛ-3 v aː-1 h w aː-1 ɓ i-1 ŋ̟z
GQM_Nam_6_S0006_11,audio_data/train/GQM_Nam_6_S0006_11.wav,n ɔ-4 t͡ɕ i-3 m w o-4 nz ɗ uə-1 k ɔ-0 nz,n ɔ-4 t͡ɕ i-3 m w o-4 nz ɗ uə-1 k ɔ-0 nz
PC_7_NAM_S0004_76,audio_data/train/PC_7_NAM_S0004_76.wav,v i-1 h ɔ-5 z ə-4 tz h iə-1 nz h a-0 iz z a-5 iz t͡ɕ ɔ-0 t əː-4 ɲ iə-1 uz tʰ ɨ-4,v i-1 h ɔ-5 z ə-4 tz h iə-1 nz h a-0 iz z a-5 iz t͡ɕ ɔ-0 t əː-4 ɲ iə-1 uz tʰ ɨ-4
CNBA_Nu_6_S0003_46,audio_data/train/CNBA_Nu_6_S0003_46.wav,t ɨ-1 ɗ ɔ-4 n aː-1 ŋz l w o-0 nz t ɨ-3 t e-4 v aː-1 ɲ aː-2 ɲ a-5 nz v əː-4 iz m ɔ-5 iz ŋ ɨə-1 iz z u-1 t͡ɕ o-0 ŋmz h ɔ-5 ɲ ɨ-0 tʰ e-4 n aː-1 uz ɗ i-0 n ɨə-2,t ɨ-1 ɗ ɔ-4 n aː-1 ŋz l w o-0 nz t ɨ-3 t e-4 v aː-1 ɲ aː-2 ɲ a-5 nz v əː-4 iz m ɔ-5 iz ŋ ɨə-1 iz z u-1 t͡ɕ o-0 ŋmz h ɔ-5 ɲ ɨ-0 tʰ e-4 n aː-1 uz ɗ i-0 n ɨə-2
VTA_Nam_6_S0002_3,audio_data/train/VTA_Nam_6_S0002_3.wav,tʰ ɔ-3 t͡ɕ a-4 ŋz v aː-1 k w aː-5 x w aː-0 ŋz,tʰ ɔ-3 t͡ɕ a-4 ŋz v aː-1 k w aː-5 x w aː-0 ŋz
GQM_Nam_6_S0006_82,audio_data/train/GQM_Nam_6_S0006_82.wav,n ɨə-3 tʰ ə-0 nz k iə-0 l aː-1 k aː-4,n ɨə-3 tʰ ə-0 nz k iə-0 l aː-1 k aː-4
GQM_Nam_6_S0006_24,audio_data/train/GQM_Nam_6_S0006_24.wav,m u-2 m u-2 n ɔ-4 ɗ ɔ-3 m ɔ-3 ɲ ɔ-5 nz m a-4 tz tʰ o-0 l o-4,m u-2 m u-2 n ɔ-4 ɗ ɔ-3 m ɔ-3 ɲ ɔ-5 nz m a-4 tz tʰ o-0 l o-4
LXT_Nam_6_S0008_98,audio_data/train/LXT_Nam_6_S0008_98.wav,v iə-5 kz t͡ɕ ɨə-0 s ɔ-0 ŋmz,v iə-5 kz t͡ɕ ɨə-0 s ɔ-0 ŋmz
DNK_7_NU_S0048_7,audio_data/train/DNK_7_NU_S0048_7.wav,k ɔ-3 m ɔ-5 kpz s i-0 ŋ̟z s eaː-0 ŋ̟z t͡ɕ ə-0 nz ɗ e-0,k ɔ-3 m ɔ-5 kpz s i-0 ŋ̟z s eaː-0 ŋ̟z t͡ɕ ə-0 nz ɗ e-0
NT_7_NAM_S0009_86,audio_data/train/NT_7_NAM_S0009_86.wav,iə-4 uz ɲ ɨ-0,iə-4 uz ɲ ɨ-0
THA_7_NU_S0043_84,audio_data/train/THA_7_NU_S0043_84.wav,m o-2 iz l ə-1 nz k ɔ-4 aː-0 iz x ɛ-0 nz ɲ ɨ-2 ŋz t͡ɕ ə-5 uz s ɛ-0 nz ɗ aː-4,m o-2 iz l ə-1 nz k ɔ-4 aː-0 iz x ɛ-0 nz ɲ ɨ-2 ŋz t͡ɕ ə-5 uz s ɛ-0 nz ɗ aː-4
PTL_7_NU_S0008_74,audio_data/train/PTL_7_NU_S0008_74.wav,k aː-4 s ə-4 uz k ɔ-4 h aː-1 mz z a-0 ŋz s a-4 kz ɲ ɔ-5 nz ɲ ɨ-0 ŋz ɓ e-4 k ɔ-0 nz k u-2 ŋmz z ə-4 tz x ɛ-4 uz,k aː-4 s ə-4 uz k ɔ-4 h aː-1 mz z a-0 ŋz s a-4 kz ɲ ɔ-5 nz ɲ ɨ-0 ŋz ɓ e-4 k ɔ-0 nz k u-2 ŋmz z ə-4 tz x ɛ-4 uz
NTM_Nam_6_S00010_42,audio_data/train/NTM_Nam_6_S00010_42.wav,ɲ aː-1 ɓ aː-5 nz ɲ ɔ-3 k ɔ-4 ɲ ɨ-2 ŋz ɗ o-1 v ə-5 tz ɣ i-1,ɲ aː-1 ɓ aː-5 nz ɲ ɔ-3 k ɔ-4 ɲ ɨ-2 ŋz ɗ o-1 v ə-5 tz ɣ i-1
HYT_Nu_6_S0005_15,audio_data/train/HYT_Nu_6_S0005_15.wav,t͡ɕ w o-5 tz u-4 tz h əː-4 nz h əː-3 k e-3 t iə-4 pz,t͡ɕ w o-5 tz u-4 tz h əː-4 nz h əː-3 k e-3 t iə-4 pz
TPA_Nu_6_S0009_68,audio_data/train/TPA_Nu_6_S0009_68.wav,t͡ɕ i-3 ɓ aː-1 m ɛ-5 əː-0 ɲ aː-1 m o-5 tz m i-1 ŋ̟z,t͡ɕ i-3 ɓ aː-1 m ɛ-5 əː-0 ɲ aː-1 m o-5 tz m i-1 ŋ̟z
LDMT_Nam_6_S00047_1,audio_data/train/LDMT_Nam_6_S00047_1.wav,s a-0 uz ɗ ə-0 iz t əː-4 s ɛ-2 k e-3 t͡ɕ ɔ-0 k aː-4 kz ɓ aː-5 nz ŋ ɛ-0 k ə-0 uz t͡ɕ w iə-5 nz n a-1 mz m əː-0,s a-0 uz ɗ ə-0 iz t əː-4 s ɛ-2 k e-3 t͡ɕ ɔ-0 k aː-4 kz ɓ aː-5 nz ŋ ɛ-0 k ə-0 uz t͡ɕ w iə-5 nz n a-1 mz m əː-0
DNK_7_NU_S0048_249,audio_data/train/DNK_7_NU_S0048_249.wav,t͡ɕ i-0 mz s əː-0 nz k aː-0 v aː-1 ɓ o-0 ŋmz k u-4 kpz t͡ɕ a-4 ŋz ɲ ɛ-4,t͡ɕ i-0 mz s əː-0 nz k aː-0 v aː-1 ɓ o-0 ŋmz k u-4 kpz t͡ɕ a-4 ŋz ɲ ɛ-4
TTD_7_NAM_S0001_41,audio_data/train/TTD_7_NAM_S0001_41.wav,ɓ ɨə-4 mz ɓ a-0 iz z ə-5 pz z əː-1 nz,ɓ ɨə-4 mz ɓ a-0 iz z ə-5 pz z əː-1 nz
GQM_Nam_6_S0006_53,audio_data/train/GQM_Nam_6_S0006_53.wav,t͡ɕ e-0 nz m a-5 tz ɓ iə-3 nz ɓ ɔ-5 nz ɓ ɔ-5 nz k aː-4 t͡ɕ w o-1 nz h a-0 mz h əː-3 l ɨə-4 tz ɗ i-0,t͡ɕ e-0 nz m a-5 tz ɓ iə-3 nz ɓ ɔ-5 nz ɓ ɔ-5 nz k aː-4 t͡ɕ w o-1 nz h a-0 mz h əː-3 l ɨə-4 tz ɗ i-0
NNM_Nu_6_S00045_1,audio_data/train/NNM_Nu_6_S00045_1.wav,s a-0 uz ɗ ə-0 iz t əː-4 s ɛ-2 k e-3 t͡ɕ w iə-5 nz ɓ ɛ-4 l e-0 ɓ ɛ-4 l e-0,s a-0 uz ɗ ə-0 iz t əː-4 s ɛ-2 k e-3 t͡ɕ w iə-5 nz ɓ ɛ-4 l e-0 ɓ ɛ-4 l e-0
VTA_Nam_6_S0002_8,audio_data/train/VTA_Nam_6_S0002_8.wav,h o-0 mz s a-0 uz k w aː-5 ɗ aː-0 ŋz əː-0 ɗ aː-0 ŋz ɗ aː-0 ŋz ɗ ə-5 uz əː-0 ɓ əː-1 z aː-1 uz tʰ i-1 ɓ i-5 t͡ɕ ɔ-4 v o-1,h o-0 mz s a-0 uz k w aː-5 ɗ aː-0 ŋz əː-0 ɗ aː-0 ŋz ɗ aː-0 ŋz ɗ ə-5 uz əː-0 ɓ əː-1 z aː-1 uz tʰ i-1 ɓ i-5 t͡ɕ ɔ-4 v o-1
HYT_Nu_6_S0005_45,audio_data/train/HYT_Nu_6_S0005_45.wav,t əː-4 ɗ o-4 k ə-5 uz ɗ ɔ-4 l aː-1 k ɔ-0 nz ɣ i-1,t əː-4 ɗ o-4 k ə-5 uz ɗ ɔ-4 l aː-1 k ɔ-0 nz ɣ i-1
LDMT_Nam_6_S00047_25,audio_data/train/LDMT_Nam_6_S00047_25.wav,m ɛ-5 n ɔ-4 tʰ u-3 tʰ i-3,m ɛ-5 n ɔ-4 tʰ u-3 tʰ i-3
NTN_7_NU_S0042_43,audio_data/train/NTN_7_NU_S0042_43.wav,t əː-4 k u-2 ŋmz v ə-2 nz k ɔ-1 nz ɲ əː-4 h i-1 ŋ̟z eaː-3 ŋ̟z k uə-3 h iə-5 uz t͡ɕ ɨə-3 ŋz ɗ eaː-4 ŋ̟z t͡ɕ o-4 ŋmz t͡ɕ e-0 nz s ə-0 nz x ə-4 uz v aː-1 ɗ ɨə-5 kz ŋ ɛ-0 k o-0 h iə-5 uz t͡ɕ ɨə-3 ŋz f aː-4 tz ɓ iə-3 uz,t əː-4 k u-2 ŋmz v ə-2 nz k ɔ-1 nz ɲ əː-4 h i-1 ŋ̟z eaː-3 ŋ̟z k uə-3 h iə-5 uz t͡ɕ ɨə-3 ŋz ɗ eaː-4 ŋ̟z t͡ɕ o-4 ŋmz t͡ɕ e-0 nz s ə-0 nz x ə-4 uz v aː-1 ɗ ɨə-5 kz ŋ ɛ-0 k o-0 h iə-5 uz t͡ɕ ɨə-3 ŋz f aː-4 tz ɓ iə-3 uz
CNBA_Nu_6_S0003_149,audio_data/train/CNBA_Nu_6_S0003_149.wav,t əː-4 ɗ ɔ-5 kpz l aː-5 iz ɓ aː-1 iz ɲ ɛ-4,t əː-4 ɗ ɔ-5 kpz l aː-5 iz ɓ aː-1 iz ɲ ɛ-4
THA_Nu_6_S00042_147,audio_data/train/THA_Nu_6_S00042_147.wav,t͡ɕ ɔ-4 s ɔ-4 iz t ɨ-1 s aː-0 ŋ ɛ-0 v ə-5 iz,t͡ɕ ɔ-4 s ɔ-4 iz t ɨ-1 s aː-0 ŋ ɛ-0 v ə-5 iz
GQM_Nam_6_S0006_1,audio_data/train/GQM_Nam_6_S0006_1.wav,s a-0 uz ɗ ə-0 iz t əː-4 s ɛ-2 ɗ ɔ-5 kpz ɓ aː-1 iz t͡ɕ w o-5 tz u-4 tz,s a-0 uz ɗ ə-0 iz t əː-4 s ɛ-2 ɗ ɔ-5 kpz ɓ aː-1 iz t͡ɕ w o-5 tz u-4 tz
